Time_ms,LeftRotX,LeftRotY,LeftRotZ,LeftRotW,LeftConfidence,RightRotX,RightRotY,RightRotZ,RightRotW,RightConfidence
101370,-0,1758827,-0,0008723438,-0,01180607,0,9843401,0,9980469,-0,1761182,-0,02789011,-0,009106829,0,9839318,0,9980469
101384,-0,1773101,-0,001102088,-0,01186023,0,9840829,0,9980469,-0,1775568,-0,02812867,-0,009193911,0,9836656,0,9980469
101398,-0,17731,-0,001126559,-0,01199606,0,9840814,0,9980469,-0,1775529,-0,02815341,-0,009330978,0,9836643,0,9980469
101412,-0,1776429,-0,001626406,-0,0121404,0,9840188,0,9980469,-0,1778916,-0,02865544,-0,009484233,0,9835871,0,9980469
101426,-0,1776426,-0,001659598,-0,01232429,0,9840166,0,9980469,-0,1778863,-0,02868837,-0,009666348,0,9835854,0,9980469
101440,-0,1753367,-0,001066126,-0,01240253,0,98443,0,9980469,-0,1756042,-0,02807853,-0,00968359,0,9840128,0,9980469
101453,-0,1753368,-0,001039842,-0,01225495,0,9844317,0,9980469,-0,1756084,-0,0280521,-0,009535543,0,9840142,0,9980469
101467,-0,1753369,-0,001028592,-0,01219179,0,9844325,0,9980469,-0,1756105,-0,02803939,-0,009464294,0,9840149,0,9980469
101481,-0,1746829,-0,001332758,-0,01273332,0,9845417,0,9980469,-0,1749484,-0,02833782,-0,009981123,0,9841192,0,9980469
101495,-0,1746819,-0,001451988,-0,01340532,0,9845325,0,9980469,-0,1749288,-0,02845817,-0,0106582,0,9841119,0,9980469
101509,-0,1748125,-0,0006988551,-0,01359599,0,9845076,0,9980469,-0,1750802,-0,02770532,-0,01085166,0,9841045,0,9980469
101523,-0,1748127,-0,00066288,-0,01339338,0,9845105,0,9980469,-0,1750859,-0,02766949,-0,01065031,0,9841068,0,9980469
101537,-0,1748128,-0,0006366931,-0,0132459,0,9845125,0,9980469,-0,1750899,-0,02764388,-0,01050627,0,9841084,0,9980469
101551,-0,1764756,-0,0009416472,-0,01321074,0,984216,0,9980469,-0,1767825,-0,02795993,-0,01051644,0,9837965,0,9980469
